1,1,2,.,1,2,4,.,1,4,0,.,2,1,0,_,1,9,.,1,9,.,1,9,.,2,.,o,u,t,.,a,v,e,r,a,g,e
112.124.140.210_19.19.19.2.out.average,1.000000,very-strong
115.124.75.126_19.19.19.24.out.average,0.159827,very-weak
123.255.202.74_19.19.19.23.out.average,0.099920,very-weak
129.69.8.112_19.19.19.14.out.average,0.450358,moderate
130.225.254.116_19.19.19.6.out.average,0.905483,very-strong
134.157.176.20_19.19.19.10.out.average,0.146201,very-weak
137.189.4.14_19.19.19.18.out.average,0.233596,weak
137.226.34.46_19.19.19.12.out.average,0.322717,weak
141.76.1.200_19.19.19.15.out.average,0.624543,strong
147.102.222.211_19.19.19.17.out.average,0.533999,moderate
147.229.3.144_19.19.19.3.out.average,0.368189,weak
147.52.159.12_19.19.19.16.out.average,0.369661,weak
148.6.0.24_19.19.19.19.out.average,0.195788,weak
193.1.193.64_19.19.19.25.out.average,0.495729,moderate
193.166.3.5_19.19.19.7.out.average,0.664727,strong
193.190.67.98_19.19.19.1.out.average,0.663852,strong
193.50.27.70_19.19.19.9.out.average,0.374998,weak
193.6.176.62_19.19.19.20.out.average,0.469821,moderate
194.158.119.190_19.19.19.8.out.average,0.564643,moderate
194.19.194.51_19.19.19.5.out.average,0.683669,strong
195.228.252.133_19.19.19.21.out.average,0.184961,very-weak
202.3.245.121_19.19.19.11.out.average,0.416241,moderate
212.201.68.60_19.19.19.13.out.average,0.529721,moderate
212.30.230.86_19.19.19.22.out.average,0.506018,moderate
46.30.211.12_19.19.19.4.out.average,0.797427,very-strong
1,1,5,.,1,2,4,.,7,5,.,1,2,6,_,1,9,.,1,9,.,1,9,.,2,4,.,o,u,t,.,a,v,e,r,a,g,e
112.124.140.210_19.19.19.2.out.average,0.159827,very-weak
115.124.75.126_19.19.19.24.out.average,1.000000,very-strong
123.255.202.74_19.19.19.23.out.average,0.104604,very-weak
129.69.8.112_19.19.19.14.out.average,0.162008,very-weak
130.225.254.116_19.19.19.6.out.average,0.187930,very-weak
134.157.176.20_19.19.19.10.out.average,-0.051636,very-weak
137.189.4.14_19.19.19.18.out.average,-0.023460,very-weak
137.226.34.46_19.19.19.12.out.average,0.058570,very-weak
141.76.1.200_19.19.19.15.out.average,0.071529,very-weak
147.102.222.211_19.19.19.17.out.average,0.116779,very-weak
147.229.3.144_19.19.19.3.out.average,0.071991,very-weak
147.52.159.12_19.19.19.16.out.average,0.143725,very-weak
148.6.0.24_19.19.19.19.out.average,0.102320,very-weak
193.1.193.64_19.19.19.25.out.average,0.058966,very-weak
193.166.3.5_19.19.19.7.out.average,0.324116,weak
193.190.67.98_19.19.19.1.out.average,0.234832,weak
193.50.27.70_19.19.19.9.out.average,0.011727,very-weak
193.6.176.62_19.19.19.20.out.average,0.031509,very-weak
194.158.119.190_19.19.19.8.out.average,0.199566,weak
194.19.194.51_19.19.19.5.out.average,0.176825,very-weak
195.228.252.133_19.19.19.21.out.average,0.024252,very-weak
202.3.245.121_19.19.19.11.out.average,0.028016,very-weak
212.201.68.60_19.19.19.13.out.average,0.108848,very-weak
212.30.230.86_19.19.19.22.out.average,0.135690,very-weak
46.30.211.12_19.19.19.4.out.average,0.223710,weak
1,2,3,.,2,5,5,.,2,0,2,.,7,4,_,1,9,.,1,9,.,1,9,.,2,3,.,o,u,t,.,a,v,e,r,a,g,e
112.124.140.210_19.19.19.2.out.average,0.099941,very-weak
115.124.75.126_19.19.19.24.out.average,0.104598,very-weak
123.255.202.74_19.19.19.23.out.average,0.999993,very-strong
129.69.8.112_19.19.19.14.out.average,0.045493,very-weak
130.225.254.116_19.19.19.6.out.average,0.167942,very-weak
134.157.176.20_19.19.19.10.out.average,0.112522,very-weak
137.189.4.14_19.19.19.18.out.average,0.027745,very-weak
137.226.34.46_19.19.19.12.out.average,-0.049931,very-weak
141.76.1.200_19.19.19.15.out.average,0.079794,very-weak
147.102.222.211_19.19.19.17.out.average,0.135350,very-weak
147.229.3.144_19.19.19.3.out.average,0.088923,very-weak
147.52.159.12_19.19.19.16.out.average,0.000972,very-weak
148.6.0.24_19.19.19.19.out.average,0.025043,very-weak
193.1.193.64_19.19.19.25.out.average,0.026290,very-weak
193.166.3.5_19.19.19.7.out.average,0.237319,weak
193.190.67.98_19.19.19.1.out.average,0.148257,very-weak
193.50.27.70_19.19.19.9.out.average,-0.005844,very-weak
193.6.176.62_19.19.19.20.out.average,0.195166,weak
194.158.119.190_19.19.19.8.out.average,0.050514,very-weak
194.19.194.51_19.19.19.5.out.average,0.166914,very-weak
195.228.252.133_19.19.19.21.out.average,0.133106,very-weak
202.3.245.121_19.19.19.11.out.average,0.113001,very-weak
212.201.68.60_19.19.19.13.out.average,0.201215,weak
212.30.230.86_19.19.19.22.out.average,0.205146,weak
46.30.211.12_19.19.19.4.out.average,0.149858,very-weak
1,2,9,.,6,9,.,8,.,1,1,2,_,1,9,.,1,9,.,1,9,.,1,4,.,o,u,t,.,a,v,e,r,a,g,e
112.124.140.210_19.19.19.2.out.average,0.450358,moderate
115.124.75.126_19.19.19.24.out.average,0.162008,very-weak
123.255.202.74_19.19.19.23.out.average,0.045659,very-weak
129.69.8.112_19.19.19.14.out.average,1.000000,very-strong
130.225.254.116_19.19.19.6.out.average,0.465258,moderate
134.157.176.20_19.19.19.10.out.average,0.175266,very-weak
137.189.4.14_19.19.19.18.out.average,0.277710,weak
137.226.34.46_19.19.19.12.out.average,0.186728,very-weak
141.76.1.200_19.19.19.15.out.average,0.351983,weak
147.102.222.211_19.19.19.17.out.average,0.382322,weak
147.229.3.144_19.19.19.3.out.average,0.400580,moderate
147.52.159.12_19.19.19.16.out.average,0.340319,weak
148.6.0.24_19.19.19.19.out.average,0.190093,weak
193.1.193.64_19.19.19.25.out.average,0.286471,weak
193.166.3.5_19.19.19.7.out.average,0.554990,moderate
193.190.67.98_19.19.19.1.out.average,0.509299,moderate
193.50.27.70_19.19.19.9.out.average,0.396861,moderate
193.6.176.62_19.19.19.20.out.average,0.415060,moderate
194.158.119.190_19.19.19.8.out.average,0.447642,moderate
194.19.194.51_19.19.19.5.out.average,0.449764,moderate
195.228.252.133_19.19.19.21.out.average,0.218546,weak
202.3.245.121_19.19.19.11.out.average,0.428880,moderate
212.201.68.60_19.19.19.13.out.average,0.459521,moderate
212.30.230.86_19.19.19.22.out.average,0.389711,weak
46.30.211.12_19.19.19.4.out.average,0.394121,moderate
1,3,0,.,2,2,5,.,2,5,4,.,1,1,6,_,1,9,.,1,9,.,1,9,.,6,.,o,u,t,.,a,v,e,r,a,g,e
112.124.140.210_19.19.19.2.out.average,0.905230,very-strong
115.124.75.126_19.19.19.24.out.average,0.187912,very-weak
123.255.202.74_19.19.19.23.out.average,0.168043,very-weak
129.69.8.112_19.19.19.14.out.average,0.464810,moderate
130.225.254.116_19.19.19.6.out.average,0.999990,very-strong
134.157.176.20_19.19.19.10.out.average,0.221422,weak
137.189.4.14_19.19.19.18.out.average,0.326943,weak
137.226.34.46_19.19.19.12.out.average,0.360608,weak
141.76.1.200_19.19.19.15.out.average,0.610633,strong
147.102.222.211_19.19.19.17.out.average,0.624082,strong
147.229.3.144_19.19.19.3.out.average,0.446472,moderate
147.52.159.12_19.19.19.16.out.average,0.422679,moderate
148.6.0.24_19.19.19.19.out.average,0.196628,weak
193.1.193.64_19.19.19.25.out.average,0.519578,moderate
193.166.3.5_19.19.19.7.out.average,0.734551,strong
193.190.67.98_19.19.19.1.out.average,0.700743,strong
193.50.27.70_19.19.19.9.out.average,0.452712,moderate
193.6.176.62_19.19.19.20.out.average,0.554042,moderate
194.158.119.190_19.19.19.8.out.average,0.634370,strong
194.19.194.51_19.19.19.5.out.average,0.745340,strong
195.228.252.133_19.19.19.21.out.average,0.221054,weak
202.3.245.121_19.19.19.11.out.average,0.458688,moderate
212.201.68.60_19.19.19.13.out.average,0.573314,moderate
212.30.230.86_19.19.19.22.out.average,0.564640,moderate
46.30.211.12_19.19.19.4.out.average,0.839312,very-strong
1,3,4,.,1,5,7,.,1,7,6,.,2,0,_,1,9,.,1,9,.,1,9,.,1,0,.,o,u,t,.,a,v,e,r,a,g,e
112.124.140.210_19.19.19.2.out.average,0.146201,very-weak
115.124.75.126_19.19.19.24.out.average,-0.051636,very-weak
123.255.202.74_19.19.19.23.out.average,0.112654,very-weak
129.69.8.112_19.19.19.14.out.average,0.175266,very-weak
130.225.254.116_19.19.19.6.out.average,0.221689,weak
134.157.176.20_19.19.19.10.out.average,1.000000,very-strong
137.189.4.14_19.19.19.18.out.average,0.169797,very-weak
137.226.34.46_19.19.19.12.out.average,-0.025387,very-weak
141.76.1.200_19.19.19.15.out.average,0.138617,very-weak
147.102.222.211_19.19.19.17.out.average,0.342982,weak
147.229.3.144_19.19.19.3.out.average,0.252205,weak
147.52.159.12_19.19.19.16.out.average,0.141635,very-weak
148.6.0.24_19.19.19.19.out.average,0.155476,very-weak
193.1.193.64_19.19.19.25.out.average,0.095343,very-weak
193.166.3.5_19.19.19.7.out.average,0.228582,weak
193.190.67.98_19.19.19.1.out.average,0.260702,weak
193.50.27.70_19.19.19.9.out.average,0.206532,weak
193.6.176.62_19.19.19.20.out.average,0.095882,very-weak
194.158.119.190_19.19.19.8.out.average,0.137860,very-weak
194.19.194.51_19.19.19.5.out.average,0.181145,very-weak
195.228.252.133_19.19.19.21.out.average,-0.077526,very-weak
202.3.245.121_19.19.19.11.out.average,0.079332,very-weak
212.201.68.60_19.19.19.13.out.average,0.218217,weak
212.30.230.86_19.19.19.22.out.average,0.273845,weak
46.30.211.12_19.19.19.4.out.average,0.176519,very-weak
1,3,7,.,1,8,9,.,4,.,1,4,_,1,9,.,1,9,.,1,9,.,1,8,.,o,u,t,.,a,v,e,r,a,g,e
112.124.140.210_19.19.19.2.out.average,0.233596,weak
115.124.75.126_19.19.19.24.out.average,-0.023460,very-weak
123.255.202.74_19.19.19.23.out.average,0.028009,very-weak
129.69.8.112_19.19.19.14.out.average,0.277710,weak
130.225.254.116_19.19.19.6.out.average,0.327446,weak
134.157.176.20_19.19.19.10.out.average,0.169797,very-weak
137.189.4.14_19.19.19.18.out.average,1.000000,very-strong
137.226.34.46_19.19.19.12.out.average,0.149264,very-weak
141.76.1.200_19.19.19.15.out.average,0.156875,very-weak
147.102.222.211_19.19.19.17.out.average,0.395798,moderate
147.229.3.144_19.19.19.3.out.average,0.243350,weak
147.52.159.12_19.19.19.16.out.average,0.223932,weak
148.6.0.24_19.19.19.19.out.average,0.112577,very-weak
193.1.193.64_19.19.19.25.out.average,0.308664,weak
193.166.3.5_19.19.19.7.out.average,0.369099,weak
193.190.67.98_19.19.19.1.out.average,0.388614,weak
193.50.27.70_19.19.19.9.out.average,0.181217,very-weak
193.6.176.62_19.19.19.20.out.average,0.325620,weak
194.158.119.190_19.19.19.8.out.average,0.246673,weak
194.19.194.51_19.19.19.5.out.average,0.402917,moderate
195.228.252.133_19.19.19.21.out.average,0.050524,very-weak
202.3.245.121_19.19.19.11.out.average,0.284464,weak
212.201.68.60_19.19.19.13.out.average,0.267921,weak
212.30.230.86_19.19.19.22.out.average,0.364477,weak
46.30.211.12_19.19.19.4.out.average,0.406299,moderate
1,3,7,.,2,2,6,.,3,4,.,4,6,_,1,9,.,1,9,.,1,9,.,1,2,.,o,u,t,.,a,v,e,r,a,g,e
112.124.140.210_19.19.19.2.out.average,0.322717,weak
115.124.75.126_19.19.19.24.out.average,0.058570,very-weak
123.255.202.74_19.19.19.23.out.average,-0.050194,very-weak
129.69.8.112_19.19.19.14.out.average,0.186728,very-weak
130.225.254.116_19.19.19.6.out.average,0.360619,weak
134.157.176.20_19.19.19.10.out.average,-0.025387,very-weak
137.189.4.14_19.19.19.18.out.average,0.149264,very-weak
137.226.34.46_19.19.19.12.out.average,1.000000,very-strong
141.76.1.200_19.19.19.15.out.average,0.394263,moderate
147.102.222.211_19.19.19.17.out.average,0.259897,weak
147.229.3.144_19.19.19.3.out.average,0.091545,very-weak
147.52.159.12_19.19.19.16.out.average,0.176377,very-weak
148.6.0.24_19.19.19.19.out.average,-0.150514,very-weak
193.1.193.64_19.19.19.25.out.average,0.255427,weak
193.166.3.5_19.19.19.7.out.average,0.331148,weak
193.190.67.98_19.19.19.1.out.average,0.241781,weak
193.50.27.70_19.19.19.9.out.average,0.251024,weak
193.6.176.62_19.19.19.20.out.average,0.175266,very-weak
194.158.119.190_19.19.19.8.out.average,0.410341,moderate
194.19.194.51_19.19.19.5.out.average,0.412060,moderate
195.228.252.133_19.19.19.21.out.average,0.045791,very-weak
202.3.245.121_19.19.19.11.out.average,0.240090,weak
212.201.68.60_19.19.19.13.out.average,0.349792,weak
212.30.230.86_19.19.19.22.out.average,0.314053,weak
46.30.211.12_19.19.19.4.out.average,0.325811,weak
1,4,1,.,7,6,.,1,.,2,0,0,_,1,9,.,1,9,.,1,9,.,1,5,.,o,u,t,.,a,v,e,r,a,g,e
112.124.140.210_19.19.19.2.out.average,0.624543,strong
115.124.75.126_19.19.19.24.out.average,0.071529,very-weak
123.255.202.74_19.19.19.23.out.average,0.079787,very-weak
129.69.8.112_19.19.19.14.out.average,0.351983,weak
130.225.254.116_19.19.19.6.out.average,0.611046,strong
134.157.176.20_19.19.19.10.out.average,0.138617,very-weak
137.189.4.14_19.19.19.18.out.average,0.156875,very-weak
137.226.34.46_19.19.19.12.out.average,0.394263,moderate
141.76.1.200_19.19.19.15.out.average,1.000000,very-strong
147.102.222.211_19.19.19.17.out.average,0.508844,moderate
147.229.3.144_19.19.19.3.out.average,0.229901,weak
147.52.159.12_19.19.19.16.out.average,0.392670,moderate
148.6.0.24_19.19.19.19.out.average,0.181204,very-weak
193.1.193.64_19.19.19.25.out.average,0.452184,moderate
193.166.3.5_19.19.19.7.out.average,0.554434,moderate
193.190.67.98_19.19.19.1.out.average,0.613709,strong
193.50.27.70_19.19.19.9.out.average,0.426384,moderate
193.6.176.62_19.19.19.20.out.average,0.440249,moderate
194.158.119.190_19.19.19.8.out.average,0.612286,strong
194.19.194.51_19.19.19.5.out.average,0.643236,strong
195.228.252.133_19.19.19.21.out.average,0.219588,weak
202.3.245.121_19.19.19.11.out.average,0.505323,moderate
212.201.68.60_19.19.19.13.out.average,0.490572,moderate
212.30.230.86_19.19.19.22.out.average,0.529054,moderate
46.30.211.12_19.19.19.4.out.average,0.565404,moderate
1,4,7,.,1,0,2,.,2,2,2,.,2,1,1,_,1,9,.,1,9,.,1,9,.,1,7,.,o,u,t,.,a,v,e,r,a,g,e
112.124.140.210_19.19.19.2.out.average,0.533999,moderate
115.124.75.126_19.19.19.24.out.average,0.116779,very-weak
123.255.202.74_19.19.19.23.out.average,0.135516,very-weak
129.69.8.112_19.19.19.14.out.average,0.382322,weak
130.225.254.116_19.19.19.6.out.average,0.624120,strong
134.157.176.20_19.19.19.10.out.average,0.342982,weak
137.189.4.14_19.19.19.18.out.average,0.395798,moderate
137.226.34.46_19.19.19.12.out.average,0.259897,weak
141.76.1.200_19.19.19.15.out.average,0.508844,moderate
147.102.222.211_19.19.19.17.out.average,1.000000,very-strong
147.229.3.144_19.19.19.3.out.average,0.392840,moderate
147.52.159.12_19.19.19.16.out.average,0.303459,weak
148.6.0.24_19.19.19.19.out.average,0.193125,weak
193.1.193.64_19.19.19.25.out.average,0.533054,moderate
193.166.3.5_19.19.19.7.out.average,0.602233,strong
193.190.67.98_19.19.19.1.out.average,0.521311,moderate
193.50.27.70_19.19.19.9.out.average,0.343500,weak
193.6.176.62_19.19.19.20.out.average,0.375908,weak
194.158.119.190_19.19.19.8.out.average,0.557021,moderate
194.19.194.51_19.19.19.5.out.average,0.640725,strong
195.228.252.133_19.19.19.21.out.average,0.269838,weak
202.3.245.121_19.19.19.11.out.average,0.332176,weak
212.201.68.60_19.19.19.13.out.average,0.518251,moderate
212.30.230.86_19.19.19.22.out.average,0.581499,moderate
46.30.211.12_19.19.19.4.out.average,0.603743,strong
1,4,7,.,2,2,9,.,3,.,1,4,4,_,1,9,.,1,9,.,1,9,.,3,.,o,u,t,.,a,v,e,r,a,g,e
112.124.140.210_19.19.19.2.out.average,0.368098,weak
115.124.75.126_19.19.19.24.out.average,0.071686,very-weak
123.255.202.74_19.19.19.23.out.average,0.088708,very-weak
129.69.8.112_19.19.19.14.out.average,0.400108,moderate
130.225.254.116_19.19.19.6.out.average,0.445795,moderate
134.157.176.20_19.19.19.10.out.average,0.252108,weak
137.189.4.14_19.19.19.18.out.average,0.242899,weak
137.226.34.46_19.19.19.12.out.average,0.091690,very-weak
141.76.1.200_19.19.19.15.out.average,0.230436,weak
147.102.222.211_19.19.19.17.out.average,0.392861,moderate
147.229.3.144_19.19.19.3.out.average,0.999993,very-strong
147.52.159.12_19.19.19.16.out.average,0.393743,moderate
148.6.0.24_19.19.19.19.out.average,0.227974,weak
193.1.193.64_19.19.19.25.out.average,0.294781,weak
193.166.3.5_19.19.19.7.out.average,0.426832,moderate
193.190.67.98_19.19.19.1.out.average,0.405032,moderate
193.50.27.70_19.19.19.9.out.average,0.259515,weak
193.6.176.62_19.19.19.20.out.average,0.358240,weak
194.158.119.190_19.19.19.8.out.average,0.431839,moderate
194.19.194.51_19.19.19.5.out.average,0.422328,moderate
195.228.252.133_19.19.19.21.out.average,0.076401,very-weak
202.3.245.121_19.19.19.11.out.average,0.367498,weak
212.201.68.60_19.19.19.13.out.average,0.409883,moderate
212.30.230.86_19.19.19.22.out.average,0.331516,weak
46.30.211.12_19.19.19.4.out.average,0.508306,moderate
1,4,7,.,5,2,.,1,5,9,.,1,2,_,1,9,.,1,9,.,1,9,.,1,6,.,o,u,t,.,a,v,e,r,a,g,e
112.124.140.210_19.19.19.2.out.average,0.369661,weak
115.124.75.126_19.19.19.24.out.average,0.143725,very-weak
123.255.202.74_19.19.19.23.out.average,0.000847,very-weak
129.69.8.112_19.19.19.14.out.average,0.340319,weak
130.225.254.116_19.19.19.6.out.average,0.423106,moderate
134.157.176.20_19.19.19.10.out.average,0.141635,very-weak
137.189.4.14_19.19.19.18.out.average,0.223932,weak
137.226.34.46_19.19.19.12.out.average,0.176377,very-weak
141.76.1.200_19.19.19.15.out.average,0.392670,moderate
147.102.222.211_19.19.19.17.out.average,0.303459,weak
147.229.3.144_19.19.19.3.out.average,0.393465,moderate
147.52.159.12_19.19.19.16.out.average,1.000000,very-strong
148.6.0.24_19.19.19.19.out.average,0.128023,very-weak
193.1.193.64_19.19.19.25.out.average,0.336721,weak
193.166.3.5_19.19.19.7.out.average,0.423929,moderate
193.190.67.98_19.19.19.1.out.average,0.434277,moderate
193.50.27.70_19.19.19.9.out.average,0.327019,weak
193.6.176.62_19.19.19.20.out.average,0.366456,weak
194.158.119.190_19.19.19.8.out.average,0.459570,moderate
194.19.194.51_19.19.19.5.out.average,0.458664,moderate
195.228.252.133_19.19.19.21.out.average,0.126988,very-weak
202.3.245.121_19.19.19.11.out.average,0.251198,weak
212.201.68.60_19.19.19.13.out.average,0.404396,moderate
212.30.230.86_19.19.19.22.out.average,0.374547,weak
46.30.211.12_19.19.19.4.out.average,0.454316,moderate
1,4,8,.,6,.,0,.,2,4,_,1,9,.,1,9,.,1,9,.,1,9,.,o,u,t,.,a,v,e,r,a,g,e
112.124.140.210_19.19.19.2.out.average,0.195788,weak
115.124.75.126_19.19.19.24.out.average,0.102320,very-weak
123.255.202.74_19.19.19.23.out.average,0.024286,very-weak
129.69.8.112_19.19.19.14.out.average,0.190093,weak
130.225.254.116_19.19.19.6.out.average,0.197500,weak
134.157.176.20_19.19.19.10.out.average,0.155476,very-weak
137.189.4.14_19.19.19.18.out.average,0.112577,very-weak
137.226.34.46_19.19.19.12.out.average,-0.150514,very-weak
141.76.1.200_19.19.19.15.out.average,0.181204,very-weak
147.102.222.211_19.19.19.17.out.average,0.193125,weak
147.229.3.144_19.19.19.3.out.average,0.228356,weak
147.52.159.12_19.19.19.16.out.average,0.128023,very-weak
148.6.0.24_19.19.19.19.out.average,1.000000,very-strong
193.1.193.64_19.19.19.25.out.average,0.267855,weak
193.166.3.5_19.19.19.7.out.average,0.247389,weak
193.190.67.98_19.19.19.1.out.average,0.342541,weak
193.50.27.70_19.19.19.9.out.average,0.229867,weak
193.6.176.62_19.19.19.20.out.average,0.167699,very-weak
194.158.119.190_19.19.19.8.out.average,0.245389,weak
194.19.194.51_19.19.19.5.out.average,0.168276,very-weak
195.228.252.133_19.19.19.21.out.average,-0.010966,very-weak
202.3.245.121_19.19.19.11.out.average,0.226835,weak
212.201.68.60_19.19.19.13.out.average,0.164386,very-weak
212.30.230.86_19.19.19.22.out.average,0.194632,weak
46.30.211.12_19.19.19.4.out.average,0.289742,weak
1,9,3,.,1,.,1,9,3,.,6,4,_,1,9,.,1,9,.,1,9,.,2,5,.,o,u,t,.,a,v,e,r,a,g,e
112.124.140.210_19.19.19.2.out.average,0.495729,moderate
115.124.75.126_19.19.19.24.out.average,0.058966,very-weak
123.255.202.74_19.19.19.23.out.average,0.026582,very-weak
129.69.8.112_19.19.19.14.out.average,0.286471,weak
130.225.254.116_19.19.19.6.out.average,0.519852,moderate
